alert_count,machine_entity_count,machine_entity_ratio,device_context_count,device_context_ratio,vm_resource_count,dominant_category_code,max_suspicion_score,max_verdict_score,max_severity_score,unique_entity_types,has_process_entity,has_file_entity,has_machine_entity
52,52,1.0,52,1.0,0,2,0,0,0,3,0,1,0
28,28,1.0,28,1.0,0,1,0,2,2,5,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
21,21,1.0,21,1.0,0,1,0,2,2,6,0,0,0
471,471,1.0,471,1.0,0,1,0,0,0,7,0,0,1
9,9,1.0,9,1.0,0,12,0,0,0,5,0,0,0
113,113,1.0,113,1.0,0,1,1,1,1,18,1,1,1
107,107,1.0,107,1.0,0,2,1,2,2,10,1,1,1
13,13,1.0,13,1.0,0,1,0,2,2,5,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
15,15,1.0,15,1.0,0,1,0,0,0,5,0,0,0
30,30,1.0,30,1.0,0,3,0,0,0,3,0,0,0
107,107,1.0,107,1.0,0,1,0,2,2,8,0,1,0
86,86,1.0,86,1.0,0,2,0,0,0,4,0,1,1
23,23,1.0,23,1.0,0,1,1,2,2,8,1,0,1
454,454,1.0,454,1.0,0,1,0,2,2,9,0,1,0
5,5,1.0,5,1.0,0,1,0,0,0,4,0,0,0
29,29,1.0,29,1.0,0,1,0,2,2,6,0,0,0
72,72,1.0,72,1.0,0,1,0,2,2,5,0,0,0
87,87,1.0,87,1.0,0,2,0,0,0,4,0,1,0
3,3,1.0,3,1.0,0,2,0,0,0,2,0,0,0
6,6,1.0,6,1.0,0,3,0,0,0,3,0,0,0
149,149,1.0,149,1.0,0,7,1,1,1,4,1,0,1
1968,1968,1.0,1968,1.0,0,4,1,2,2,11,1,1,1
34,34,1.0,34,1.0,0,3,1,2,2,10,1,1,1
19,19,1.0,19,1.0,0,1,1,2,2,9,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
311,311,1.0,311,1.0,0,6,0,0,0,6,0,0,1
10,10,1.0,10,1.0,0,1,0,0,0,5,0,0,0
15,15,1.0,15,1.0,0,4,1,1,1,4,1,0,1
145,145,1.0,145,1.0,0,2,0,0,0,4,0,1,0
32,32,1.0,32,1.0,0,1,1,2,2,11,1,1,1
4,4,1.0,4,1.0,0,4,0,0,0,3,1,0,1
4,4,1.0,4,1.0,0,3,1,1,1,4,1,0,1
7,7,1.0,7,1.0,1,2,0,0,0,5,0,0,1
9,9,1.0,9,1.0,0,4,1,1,1,6,1,1,1
58,58,1.0,58,1.0,0,2,0,0,0,8,0,1,1
110,110,1.0,110,1.0,0,8,1,1,1,4,1,1,1
508,508,1.0,508,1.0,0,6,1,2,2,6,0,1,1
34,34,1.0,34,1.0,0,9,1,2,2,8,1,1,1
25,25,1.0,25,1.0,0,5,0,0,0,4,0,1,0
78,78,1.0,78,1.0,0,2,0,0,0,8,0,1,1
60,60,1.0,60,1.0,0,1,0,2,2,6,0,1,0
43,43,1.0,43,1.0,0,7,0,0,0,4,0,0,0
368,368,1.0,368,1.0,0,6,0,0,0,8,1,0,1
11,11,1.0,11,1.0,0,1,0,2,2,6,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
99,99,1.0,99,1.0,0,4,0,2,2,6,0,0,0
22,22,1.0,22,1.0,0,7,0,0,0,6,0,0,1
19,19,1.0,19,1.0,0,3,1,1,1,5,1,0,1
50,50,1.0,50,1.0,0,7,0,0,0,6,0,0,1
9,9,1.0,9,1.0,0,4,1,1,1,6,1,1,1
11,11,1.0,11,1.0,0,1,0,2,2,5,0,1,0
60,60,1.0,60,1.0,0,1,1,2,2,10,1,1,1
185,185,1.0,185,1.0,0,2,0,0,0,4,0,1,0
288,288,1.0,288,1.0,0,5,0,0,0,5,1,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
26,26,1.0,26,1.0,0,1,0,2,2,4,0,0,0
243,243,1.0,243,1.0,0,3,1,1,1,6,1,1,1
13,13,1.0,13,1.0,0,2,0,0,0,4,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
26,26,1.0,26,1.0,0,9,1,1,1,6,1,0,1
12,12,1.0,12,1.0,0,1,0,0,0,2,0,0,0
5,5,1.0,5,1.0,0,1,0,0,0,4,0,0,0
11,11,1.0,11,1.0,0,1,0,1,1,6,0,0,0
20,20,1.0,20,1.0,0,1,0,0,0,5,0,0,0
38,38,1.0,38,1.0,0,1,0,2,2,6,0,1,0
21,21,1.0,21,1.0,0,1,0,2,2,5,0,0,0
4,4,1.0,4,1.0,0,4,0,0,0,2,0,0,0
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
10,10,1.0,10,1.0,0,3,1,1,1,5,1,0,1
175,175,1.0,175,1.0,0,4,0,0,0,2,0,0,0
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
49,49,1.0,49,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
9,9,1.0,9,1.0,0,3,1,1,1,5,1,0,1
2380,2380,1.0,2380,1.0,0,3,0,0,0,4,0,0,0
25,25,1.0,25,1.0,0,4,1,1,1,4,1,0,1
9,9,1.0,9,1.0,0,2,0,0,0,6,0,1,1
12,12,1.0,12,1.0,0,1,0,2,2,7,0,1,0
78,78,1.0,78,1.0,0,1,1,2,2,13,1,1,1
15,15,1.0,15,1.0,0,1,0,2,2,7,0,0,0
217,217,1.0,217,1.0,0,2,0,2,2,8,0,1,0
36,36,1.0,36,1.0,0,2,0,0,0,4,0,1,1
10,10,1.0,10,1.0,0,1,0,0,0,3,0,0,0
14,14,1.0,14,1.0,0,2,1,1,1,6,1,1,1
18,18,1.0,18,1.0,0,1,0,2,2,5,0,0,0
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
10,10,1.0,10,1.0,0,1,0,0,0,6,0,0,0
38,38,1.0,38,1.0,0,2,0,0,0,3,0,0,0
79,79,1.0,79,1.0,0,2,0,0,0,3,0,1,0
66,66,1.0,66,1.0,0,2,0,2,2,10,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
9,9,1.0,9,1.0,0,2,0,0,0,4,0,1,1
4,4,1.0,4,1.0,0,7,0,0,0,3,0,0,0
75,75,1.0,75,1.0,0,6,0,0,0,9,1,1,1
26,26,1.0,26,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,3,1,1,1,4,1,0,1
2,2,1.0,2,1.0,0,12,0,0,0,2,0,0,1
25,25,1.0,25,1.0,0,9,1,1,1,3,1,0,1
5,5,1.0,5,1.0,0,2,0,0,0,2,0,0,0
18,18,1.0,18,1.0,6,1,0,0,0,3,0,0,1
105,105,1.0,105,1.0,0,1,0,2,2,7,0,1,0
174,174,1.0,174,1.0,0,6,1,2,2,13,1,1,1
31,31,1.0,31,1.0,0,2,0,0,0,3,0,1,0
5,5,1.0,5,1.0,0,1,0,0,0,4,0,0,0
197,197,1.0,197,1.0,0,1,1,2,2,10,0,0,1
116,116,1.0,116,1.0,0,9,1,2,2,9,1,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
1062,1062,1.0,1062,1.0,0,4,1,1,1,5,1,0,1
73,73,1.0,73,1.0,0,5,0,2,2,13,1,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
15,15,1.0,15,1.0,0,1,1,2,2,8,0,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
83,83,1.0,83,1.0,0,2,0,0,0,4,0,1,0
43,43,1.0,43,1.0,0,1,0,2,2,6,0,0,0
17,17,1.0,17,1.0,0,1,0,2,2,9,1,1,1
14,14,1.0,14,1.0,0,11,0,0,0,6,0,0,1
233,233,1.0,233,1.0,0,4,1,1,1,10,1,0,1
13,13,1.0,13,1.0,0,1,0,2,2,6,0,1,0
38,38,1.0,38,1.0,0,1,0,0,0,6,0,1,0
19,19,1.0,19,1.0,0,1,0,2,2,8,0,0,1
21,21,1.0,21,1.0,0,1,0,2,2,7,0,1,0
44,44,1.0,44,1.0,0,8,1,1,1,8,1,1,1
35,35,1.0,35,1.0,0,1,1,2,2,8,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
17,17,1.0,17,1.0,0,1,1,1,1,8,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
45,45,1.0,45,1.0,0,1,0,2,2,7,0,0,0
503,503,1.0,503,1.0,0,6,0,0,0,2,0,0,0
18,18,1.0,18,1.0,0,1,0,2,2,5,0,0,0
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
37,37,1.0,37,1.0,0,1,0,2,2,9,0,1,0
73,73,1.0,73,1.0,0,1,0,2,2,5,0,0,0
96,96,1.0,96,1.0,0,1,1,2,2,9,1,1,1
21,21,1.0,21,1.0,0,4,1,1,1,4,1,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
221,221,1.0,221,1.0,0,4,1,1,1,5,1,0,1
14,14,1.0,14,1.0,0,1,0,2,2,6,0,0,1
3,3,1.0,3,1.0,1,1,0,0,0,3,0,0,1
96,96,1.0,96,1.0,0,3,0,0,0,3,1,0,0
6,6,1.0,6,1.0,0,6,0,0,0,4,0,0,1
27,27,1.0,27,1.0,0,1,0,2,2,8,0,1,1
286,286,1.0,286,1.0,0,6,0,0,0,7,0,0,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
53,53,1.0,53,1.0,0,1,1,1,1,7,1,1,1
31,31,1.0,31,1.0,0,5,0,0,0,3,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
23,23,1.0,23,1.0,0,1,0,2,2,5,0,0,0
5,5,1.0,5,1.0,0,5,0,0,0,4,1,1,1
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
15,15,1.0,15,1.0,0,4,1,1,1,4,1,0,1
3,3,1.0,3,1.0,0,5,0,0,0,3,0,1,0
121,121,1.0,121,1.0,0,2,0,0,0,3,0,1,0
12,12,1.0,12,1.0,0,1,0,2,2,5,0,0,0
24,24,1.0,24,1.0,0,1,0,2,2,5,0,0,0
23,23,1.0,23,1.0,0,2,1,1,1,8,1,1,1
26,26,1.0,26,1.0,0,1,0,2,2,10,0,1,1
6,6,1.0,6,1.0,0,1,0,0,0,3,0,0,0
44,44,1.0,44,1.0,0,4,1,1,1,5,1,0,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
7,7,1.0,7,1.0,0,1,0,0,0,4,0,0,0
20,20,1.0,20,1.0,0,1,0,2,2,8,0,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
63,63,1.0,63,1.0,0,2,0,0,0,8,1,1,1
4,4,1.0,4,1.0,0,3,0,0,0,3,0,0,0
7,7,1.0,7,1.0,0,12,1,1,1,7,1,1,1
21,21,1.0,21,1.0,0,1,0,2,2,5,0,0,0
9998,9998,1.0,9998,1.0,0,1,0,2,2,10,0,1,0
21,21,1.0,21,1.0,0,11,1,1,1,9,1,0,1
160,160,1.0,160,1.0,0,4,1,2,2,11,1,1,1
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
28,28,1.0,28,1.0,0,1,0,2,2,5,0,0,0
15,15,1.0,15,1.0,0,11,1,1,1,13,1,1,1
20,20,1.0,20,1.0,0,4,1,1,1,4,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
32,32,1.0,32,1.0,0,1,0,2,2,10,0,1,0
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
489,489,1.0,489,1.0,0,3,1,1,1,5,1,0,1
2,2,1.0,2,1.0,0,5,0,0,0,2,0,1,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
19,19,1.0,19,1.0,0,1,0,2,2,8,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
28,28,1.0,28,1.0,0,1,0,2,2,7,0,0,0
219,219,1.0,219,1.0,0,10,0,2,2,7,0,0,0
86,86,1.0,86,1.0,0,1,0,2,2,5,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,5,0,1,1
39,39,1.0,39,1.0,0,1,0,1,1,6,0,0,0
16,16,1.0,16,1.0,0,1,1,1,1,9,1,0,1
25,25,1.0,25,1.0,0,1,1,2,2,11,1,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
15,15,1.0,15,1.0,0,1,0,2,2,8,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
21,21,1.0,21,1.0,0,4,1,1,1,7,1,0,1
145,145,1.0,145,1.0,0,6,0,0,0,7,0,0,1
5,5,1.0,5,1.0,0,2,0,0,0,2,0,0,0
5582,5582,1.0,5582,1.0,0,1,1,2,2,12,1,1,1
302,302,1.0,302,1.0,0,2,0,0,0,5,0,1,1
10030,10030,1.0,10030,1.0,0,1,0,2,2,8,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
33,33,1.0,33,1.0,0,1,0,2,2,9,0,1,1
6,6,1.0,6,1.0,0,2,0,0,0,4,0,1,1
37,37,1.0,37,1.0,0,1,1,2,2,11,1,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
98,98,1.0,98,1.0,0,2,0,0,0,4,0,1,1
383,383,1.0,383,1.0,0,1,0,0,0,6,0,1,0
3,3,1.0,3,1.0,0,16,0,0,0,1,0,0,0
526,526,1.0,526,1.0,0,6,0,0,0,8,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,6,0,0,0,1,0,0,0
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
134,134,1.0,134,1.0,0,1,1,1,1,11,1,0,1
80,80,1.0,80,1.0,0,1,1,2,2,11,1,1,1
8,8,1.0,8,1.0,0,3,1,1,1,7,1,1,1
40,40,1.0,40,1.0,0,1,0,0,0,8,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
7,7,1.0,7,1.0,0,3,1,1,1,5,1,0,1
7,7,1.0,7,1.0,0,2,0,0,0,2,0,0,0
116,116,1.0,116,1.0,0,1,1,2,2,9,1,1,1
176,176,1.0,176,1.0,0,7,0,2,2,8,0,1,1
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
25,25,1.0,25,1.0,0,1,0,0,0,7,0,0,0
7,7,1.0,7,1.0,0,2,0,0,0,3,0,1,0
13,13,1.0,13,1.0,0,2,0,0,0,4,0,0,0
39,39,1.0,39,1.0,13,1,0,0,0,3,0,0,1
65,65,1.0,65,1.0,0,1,0,2,2,5,0,0,0
19,19,1.0,19,1.0,0,1,0,2,2,7,0,0,0
14,14,1.0,14,1.0,0,1,1,2,2,7,0,1,1
15,15,1.0,15,1.0,0,1,0,2,2,5,0,0,0
72,72,1.0,72,1.0,0,2,0,0,0,2,0,0,0
30,30,1.0,30,1.0,0,4,0,0,0,3,0,0,0
19,19,1.0,19,1.0,0,2,0,0,0,4,0,0,0
1034,1034,1.0,1034,1.0,0,9,0,0,0,2,0,0,1
27,27,1.0,27,1.0,0,2,0,0,0,2,0,0,0
73,73,1.0,73,1.0,0,8,1,2,2,9,1,1,1
94,94,1.0,94,1.0,0,2,1,1,1,7,1,1,1
20,20,1.0,20,1.0,0,1,0,0,0,10,0,0,1
11,11,1.0,11,1.0,0,1,0,0,0,6,0,1,0
20,20,1.0,20,1.0,0,1,0,2,2,7,0,1,1
241,241,1.0,241,1.0,0,1,0,0,0,3,0,0,0
49,49,1.0,49,1.0,0,8,1,2,2,6,1,1,1
8,8,1.0,8,1.0,0,3,1,1,1,7,1,1,1
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
6961,6961,1.0,6961,1.0,0,1,0,2,2,6,0,0,0
17,17,1.0,17,1.0,0,2,0,0,0,4,0,1,1
335,335,1.0,335,1.0,0,6,1,1,1,11,1,0,1
75,75,1.0,75,1.0,0,1,0,2,2,9,0,0,0
88,88,1.0,88,1.0,0,2,0,0,0,5,0,0,0
235,235,1.0,235,1.0,0,4,0,0,0,4,0,0,0
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,1
56,56,1.0,56,1.0,0,7,1,1,1,8,1,1,1
9,9,1.0,9,1.0,0,1,0,0,0,5,0,0,0
968,968,1.0,968,1.0,0,1,1,2,2,11,1,0,1
42,42,1.0,42,1.0,0,1,0,1,1,9,1,0,1
5,5,1.0,5,1.0,0,1,0,0,0,5,0,0,0
18,18,1.0,18,1.0,0,5,1,1,1,7,1,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
16,16,1.0,16,1.0,0,1,0,0,0,3,0,0,0
16,16,1.0,16,1.0,0,1,0,2,2,5,0,0,0
28,28,1.0,28,1.0,0,1,0,2,2,7,0,0,0
57,57,1.0,57,1.0,0,1,0,2,2,7,0,1,0
4,4,1.0,4,1.0,0,4,1,1,1,4,1,0,1
56,56,1.0,56,1.0,0,8,1,1,1,7,1,1,1
11,11,1.0,11,1.0,0,1,0,2,2,5,0,0,0
51,51,1.0,51,1.0,0,3,0,0,0,3,0,0,0
151,151,1.0,151,1.0,0,4,0,0,0,1,0,0,0
51,51,1.0,51,1.0,0,2,0,0,0,2,0,0,0
206,206,1.0,206,1.0,0,4,0,0,0,6,0,0,0
7,7,1.0,7,1.0,0,2,0,0,0,3,0,1,0
77,77,1.0,77,1.0,0,1,1,2,2,15,1,1,1
2,2,1.0,2,1.0,0,11,0,0,0,1,0,0,1
5,5,1.0,5,1.0,0,2,0,0,0,2,0,0,0
54,54,1.0,54,1.0,0,2,0,0,0,4,0,1,0
69,69,1.0,69,1.0,0,2,0,0,0,2,0,0,0
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,1
138,138,1.0,138,1.0,0,4,1,1,1,7,1,1,1
36,36,1.0,36,1.0,0,4,1,1,1,7,1,0,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
220,220,1.0,220,1.0,0,6,0,0,0,5,0,1,1
522,522,1.0,522,1.0,0,6,0,0,0,9,0,0,1
17,17,1.0,17,1.0,0,1,0,2,2,7,0,0,0
166,166,1.0,166,1.0,0,2,0,0,0,4,0,1,0
73,73,1.0,73,1.0,0,1,0,2,2,7,0,0,0
126,126,1.0,126,1.0,0,2,0,0,0,5,0,0,0
9,9,1.0,9,1.0,0,2,0,0,0,5,0,1,1
2854,2854,1.0,2854,1.0,0,9,1,1,1,7,1,1,1
8,8,1.0,8,1.0,0,2,0,0,0,4,0,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
30,30,1.0,30,1.0,0,5,0,0,0,3,0,1,0
7,7,1.0,7,1.0,0,1,0,0,0,5,0,0,0
25,25,1.0,25,1.0,0,13,1,2,2,8,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
9,9,1.0,9,1.0,1,3,0,0,0,7,0,1,1
4,4,1.0,4,1.0,0,3,0,0,0,4,1,1,1
24,24,1.0,24,1.0,0,4,1,2,2,8,1,1,1
172,172,1.0,172,1.0,0,1,0,2,2,7,0,0,0
44,44,1.0,44,1.0,0,3,1,1,1,5,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
11,11,1.0,11,1.0,0,1,0,2,2,5,0,1,0
4,4,1.0,4,1.0,0,14,1,1,1,4,1,0,1
21,21,1.0,21,1.0,0,1,1,2,2,8,1,0,1
71,71,1.0,71,1.0,0,2,0,0,0,7,0,1,1
37,37,1.0,37,1.0,0,1,1,2,2,9,1,1,1
12,12,1.0,12,1.0,0,1,0,2,2,5,0,0,0
28,28,1.0,28,1.0,0,1,1,1,1,9,1,0,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
95,95,1.0,95,1.0,0,2,0,0,0,4,0,1,0
3,3,1.0,3,1.0,0,2,0,0,0,2,0,0,0
13,13,1.0,13,1.0,0,3,0,0,0,4,0,0,0
29,29,1.0,29,1.0,0,1,0,2,2,5,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
32,32,1.0,32,1.0,0,2,0,0,0,3,0,1,0
14,14,1.0,14,1.0,0,1,0,2,2,5,0,0,0
37,37,1.0,37,1.0,0,1,0,0,0,8,0,1,1
5,5,1.0,5,1.0,1,3,0,0,0,4,0,1,1
11,11,1.0,11,1.0,0,1,0,0,0,5,0,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
136,136,1.0,136,1.0,0,2,0,0,0,4,0,1,0
25,25,1.0,25,1.0,0,1,0,2,2,5,0,0,0
13,13,1.0,13,1.0,0,4,1,1,1,6,1,0,1
9,9,1.0,9,1.0,0,5,0,0,0,3,0,1,0
28,28,1.0,28,1.0,0,2,0,0,0,3,0,1,0
66,66,1.0,66,1.0,0,5,0,0,0,2,0,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
211,211,1.0,211,1.0,0,4,0,2,2,8,0,1,1
101,101,1.0,101,1.0,0,3,1,1,1,5,1,0,1
24,24,1.0,24,1.0,0,1,0,0,0,8,0,0,0
24,24,1.0,24,1.0,0,1,1,2,2,10,1,1,1
645,645,1.0,645,1.0,0,1,0,0,0,4,0,0,0
35,35,1.0,35,1.0,0,3,0,0,0,5,0,0,0
14,14,1.0,14,1.0,0,1,1,1,1,8,1,0,1
60,60,1.0,60,1.0,0,3,1,1,1,5,1,0,1
327,327,1.0,327,1.0,0,9,0,0,0,3,0,0,1
24,24,1.0,24,1.0,0,3,1,1,1,5,1,0,1
12,12,1.0,12,1.0,0,5,0,0,0,8,1,1,1
9,9,1.0,9,1.0,0,5,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
8,8,1.0,8,1.0,0,1,0,0,0,4,0,0,0
93,93,1.0,93,1.0,0,1,0,0,0,6,0,1,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
26,26,1.0,26,1.0,0,8,1,1,1,5,1,1,1
33,33,1.0,33,1.0,0,1,0,2,2,7,0,0,0
12,12,1.0,12,1.0,0,3,1,1,1,5,1,0,1
6,6,1.0,6,1.0,0,4,1,1,1,4,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
36,36,1.0,36,1.0,0,6,0,0,0,4,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,7,0,1,0
10,10,1.0,10,1.0,0,1,0,0,0,5,0,0,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
7,7,1.0,7,1.0,0,1,0,0,0,6,0,1,0
85,85,1.0,85,1.0,0,2,0,0,0,4,0,1,0
18,18,1.0,18,1.0,0,2,0,0,0,8,0,1,1
12,12,1.0,12,1.0,0,3,1,1,1,5,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,7,0,0,0,3,0,0,1
6,6,1.0,6,1.0,0,3,0,0,0,2,0,0,0
9998,9998,1.0,9998,1.0,0,1,0,0,0,5,0,0,0
4,4,1.0,4,1.0,0,3,0,0,0,2,0,0,1
6,6,1.0,6,1.0,0,5,0,0,0,5,0,1,0
39,39,1.0,39,1.0,0,1,1,2,2,9,0,1,1
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
310,310,1.0,310,1.0,0,6,1,2,2,8,0,1,1
23,23,1.0,23,1.0,0,1,0,2,2,8,0,1,1
146,146,1.0,146,1.0,0,2,0,0,0,4,0,1,0
6,6,1.0,6,1.0,0,3,0,0,0,3,0,0,0
24,24,1.0,24,1.0,0,2,0,0,0,6,0,1,0
48,48,1.0,48,1.0,0,1,1,2,2,11,1,1,1
1,1,1.0,1,1.0,0,3,0,0,0,1,0,0,0
21,21,1.0,21,1.0,0,1,0,2,2,7,0,0,0
18,18,1.0,18,1.0,0,2,0,0,0,5,0,1,0
41,41,1.0,41,1.0,0,1,1,2,2,9,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,1,0
48,48,1.0,48,1.0,0,1,0,2,2,7,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
34,34,1.0,34,1.0,0,1,1,2,2,9,0,1,1
289,289,1.0,289,1.0,0,2,0,0,0,4,0,1,0
9,9,1.0,9,1.0,0,1,0,0,0,5,0,0,0
96,96,1.0,96,1.0,0,3,1,1,1,5,1,0,1
119,119,1.0,119,1.0,0,2,0,0,0,7,0,1,0
196,196,1.0,196,1.0,0,4,1,2,2,10,1,0,1
13,13,1.0,13,1.0,0,1,1,1,1,7,1,1,1
43,43,1.0,43,1.0,0,1,0,2,2,5,0,0,0
45,45,1.0,45,1.0,0,1,0,2,2,9,0,1,1
36,36,1.0,36,1.0,0,4,1,1,1,5,1,0,1
28,28,1.0,28,1.0,0,1,0,0,0,4,0,0,0
30,30,1.0,30,1.0,0,1,0,0,0,3,0,0,0
26,26,1.0,26,1.0,0,4,1,1,1,5,1,1,1
200,200,1.0,200,1.0,0,7,0,0,0,4,0,0,0
16,16,1.0,16,1.0,0,2,0,0,0,2,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
19,19,1.0,19,1.0,0,3,1,1,1,5,1,0,1
26,26,1.0,26,1.0,0,1,0,2,2,8,1,1,1
12,12,1.0,12,1.0,0,1,0,0,0,5,0,0,0
23,23,1.0,23,1.0,0,3,1,1,1,5,1,0,1
12,12,1.0,12,1.0,0,2,0,0,0,6,0,0,0
6,6,1.0,6,1.0,0,4,1,1,1,4,1,0,1
55,55,1.0,55,1.0,0,1,1,2,2,7,1,0,1
47,47,1.0,47,1.0,0,1,0,2,2,8,0,1,1
4,4,1.0,4,1.0,0,7,0,0,0,2,0,0,0
15,15,1.0,15,1.0,0,1,0,0,0,6,0,1,0
328,328,1.0,328,1.0,0,4,0,0,0,8,0,0,0
79,79,1.0,79,1.0,0,2,1,2,2,12,1,1,1
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
13,13,1.0,13,1.0,0,2,0,0,0,5,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
36,36,1.0,36,1.0,0,3,1,1,1,4,1,1,1
129,129,1.0,129,1.0,0,3,1,1,1,5,1,0,1
113,113,1.0,113,1.0,0,1,0,0,0,4,0,0,0
60,60,1.0,60,1.0,0,1,0,2,2,8,0,0,0
62,62,1.0,62,1.0,0,1,0,0,0,5,0,0,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
37,37,1.0,37,1.0,0,1,1,2,2,10,1,1,1
106,106,1.0,106,1.0,0,2,1,1,1,6,1,1,1
34,34,1.0,34,1.0,0,2,0,0,0,3,0,1,0
9,9,1.0,9,1.0,0,2,0,0,0,2,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,7,0,0,0
6,6,1.0,6,1.0,0,7,0,1,1,4,0,0,0
22,22,1.0,22,1.0,0,1,1,2,2,9,1,1,1
24,24,1.0,24,1.0,0,1,0,2,2,5,0,0,0
202,202,1.0,202,1.0,0,2,0,0,0,4,0,1,1
220,220,1.0,220,1.0,0,2,0,0,0,4,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
42,42,1.0,42,1.0,0,1,1,2,2,10,1,1,1
20,20,1.0,20,1.0,0,1,1,2,2,5,0,1,1
71,71,1.0,71,1.0,0,2,1,1,1,7,1,1,1
